event_id,trip_id,driver_id,passenger_id,reservation_id,event_type,reservation_status,departure_city,destination_city,route,price_per_seat,seats_total,seats_change,price_category,event_ts,trip_publish_ts,trip_departure_ts,annee,mois,jour,heure,trimestre,trimestre_label,mois_nom,jour_semaine,jour_semaine_num,semaine,date,periode_journee,driver_name,passenger_name
EVTL6WUGOFRGJ,TRP2584,DRV0035,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Manouba,Sfax → Manouba,22.1,3,0,Premium,2025-01-01 11:00:00,2025-01-01 11:00:00,2025-01-12 13:10:00,2025,1,1,11,1,T1,January,Wednesday,2,1,2025-01-01,Matin,Youssef Guezguez,Pas de passager
EVT9DGHBTMPT1,TRP0377,DRV0036,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Mahdia,Tozeur,Mahdia → Tozeur,23.1,4,0,Premium,2025-01-01 11:00:00,2025-01-01 11:00:00,2025-01-12 16:35:00,2025,1,1,11,1,T1,January,Wednesday,2,1,2025-01-01,Matin,Hedi Ben Youssef,Pas de passager
EVTF574CVNMM3,TRP0930,DRV0029,PAS0183,RSV0YYQWIMHYA,reservation_created,active,Ariana,Tozeur,Ariana → Tozeur,27.7,3,1,Premium,2025-01-01 11:14:13,2025-01-01 00:40:00,2025-01-05 10:40:00,2025,1,1,11,1,T1,January,Wednesday,2,1,2025-01-01,Matin,Hedi Karray,Sarra Zouari
EVTYXYEMU9Q9V,TRP0558,DRV0026,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Zarzis,Mahdia,Zarzis → Mahdia,21.5,4,0,Premium,2025-01-01 11:20:00,2025-01-01 11:20:00,2025-01-10 17:20:00,2025,1,1,11,1,T1,January,Wednesday,2,1,2025-01-01,Matin,Mariem Trabelsi,Pas de passager
EVTBI4MU4QP4U,TRP2331,DRV0052,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Nabeul,Ariana,Nabeul → Ariana,5.3,4,0,Économique,2025-01-01 11:25:00,2025-01-01 11:25:00,2025-01-09 13:25:00,2025,1,1,11,1,T1,January,Wednesday,2,1,2025-01-01,Matin,Youssef Khelifi,Pas de passager
EVTBPIWD5MPHQ,TRP1533,DRV0026,PAS0100,RSVKJUJ45QMX4,reservation_created,active,Kebili,Hammamet,Kebili → Hammamet,25.7,4,1,Premium,2025-01-01 11:28:02,2025-01-01 00:00:00,2025-01-13 14:10:00,2025,1,1,11,1,T1,January,Wednesday,2,1,2025-01-01,Matin,Mariem Trabelsi,Aziz Hammami
EVTDT2MJTC33U,TRP2243,DRV0014,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Manouba,Beja → Manouba,28.7,3,0,Premium,2025-01-01 12:00:00,2025-01-01 12:00:00,2025-01-12 12:50:00,2025,1,1,12,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Mouna Bouslama,Pas de passager
EVT9EVG4PL916,TRP1985,DRV0023,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Bizerte,Nabeul,Bizerte → Nabeul,22.2,3,0,Premium,2025-01-01 12:30:00,2025-01-01 12:30:00,2025-01-03 18:30:00,2025,1,1,12,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Khalil Masmoudi,Pas de passager
EVTBEXD20A3D6,TRP0845,DRV0032,PAS0180,RSV3JR67FMTT1,reservation_created,active,Hammamet,Sfax,Hammamet → Sfax,15.5,4,1,Standard,2025-01-01 12:40:36,2025-01-01 08:20:00,2025-01-02 15:20:00,2025,1,1,12,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Wassim Souissi,Ameni Ferjani
EVTM2O2ZCMOTB,TRP0408,DRV0025,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Jendouba,Kairouan → Jendouba,13.0,2,0,Standard,2025-01-01 13:00:00,2025-01-01 13:00:00,2025-01-12 17:15:00,2025,1,1,13,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Ahmed Ferjani,Pas de passager
EVT590YUP1E7C,TRP0473,DRV0041,PAS0165,RSVFJXESURL7F,reservation_created,active,Nabeul,Ariana,Nabeul → Ariana,5.0,2,1,Économique,2025-01-01 13:12:29,2025-01-01 11:00:00,2025-01-03 20:00:00,2025,1,1,13,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Eya Bouazizi,Eya Souissi
EVTILHGNM1UBH,TRP0589,DRV0023,PAS0498,RSV3SXD8WG118,reservation_created,active,Ariana,Hammamet,Ariana → Hammamet,6.0,4,1,Économique,2025-01-01 13:16:47,2025-01-01 10:00:00,2025-01-04 19:50:00,2025,1,1,13,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Khalil Masmoudi,Hedi Ben Youssef
EVTVHUNTSNG3J,TRP2379,DRV0051,PAS0469,RSVEZWEHTOHGE,reservation_created,active,Hammamet,Jendouba,Hammamet → Jendouba,17.9,2,1,Standard,2025-01-01 13:32:37,2025-01-01 00:00:00,2025-01-01 23:10:00,2025,1,1,13,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Rim Karray,Sarra Ferjani
EVTXIRUBMF27R,TRP0388,DRV0029,PAS0195,RSVZN7Q6DE7UA,reservation_created,active,Mahdia,Manouba,Mahdia → Manouba,23.5,3,1,Premium,2025-01-01 13:54:49,2025-01-01 10:00:00,2025-01-03 21:25:00,2025,1,1,13,1,T1,January,Wednesday,2,1,2025-01-01,Midi,Hedi Karray,Skander Ben Youssef
EVTHQKZGTSOF1,TRP1995,DRV0048,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Djerba,Bizerte,Djerba → Bizerte,19.8,3,0,Standard,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-09 07:05:00,2025,1,1,14,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Ilyes Bouslama,Pas de passager
EVT1JOQNUVK6J,TRP0433,DRV0041,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gafsa,Beja,Gafsa → Beja,12.5,3,0,Standard,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 19:55:00,2025,1,1,14,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Eya Bouazizi,Pas de passager
EVTGEYZILJ29J,TRP0133,DRV0008,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gabes,Kebili,Gabes → Kebili,9.4,3,0,Économique,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-06 13:05:00,2025,1,1,14,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Youssef Karray,Pas de passager
EVTLF8SXE2CZY,TRP1510,DRV0008,PAS0473,RSVAOVHMGY24A,reservation_created,active,Sousse,Bizerte,Sousse → Bizerte,17.2,2,1,Standard,2025-01-01 14:02:59,2025-01-01 05:20:00,2025-01-22 13:20:00,2025,1,1,14,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Youssef Karray,Skander Trabelsi
EVT1TZ2Q8ZFLW,TRP0474,DRV0034,PAS0002,RSVO5LYBEHG1M,reservation_created,active,Sfax,Tunis,Sfax → Tunis,11.7,3,1,Standard,2025-01-01 14:40:29,2025-01-01 06:00:00,2025-01-01 18:30:00,2025,1,1,14,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Mariem Bouslama,Wassim Ben Ali
EVTHCZTGZOHC7,TRP0285,DRV0019,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Ariana,Sousse,Ariana → Sousse,24.5,2,0,Premium,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-20 08:45:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Skander Kouki m,Pas de passager
EVTU7033ZUJCI,TRP1525,DRV0009,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Gafsa,Sfax → Gafsa,15.7,2,0,Standard,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-02 07:00:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Asma Dali,Pas de passager
EVT6LBM0AJ6X2,TRP2261,DRV0051,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kebili,Sfax,Kebili → Sfax,21.3,3,0,Premium,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-18 19:30:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Rim Karray,Pas de passager
EVTUO5Q5LF7GD,TRP1637,DRV0007,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Hammamet,Gabes,Hammamet → Gabes,17.0,3,0,Standard,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-06 17:35:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Ameni Trabelsi,Pas de passager
EVTCYI0PLA6D2,TRP0952,DRV0059,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Ariana,Djerba,Ariana → Djerba,31.8,2,0,Luxe,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-15 17:35:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Eya Gharbi,Pas de passager
EVTNMZOGQ2H5C,TRP0807,DRV0002,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Monastir,Gafsa,Monastir → Gafsa,28.0,3,0,Premium,2025-01-01 15:00:00,2025-01-01 15:00:00,2025-01-06 09:05:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Youssef Hammami,Pas de passager
EVT3A8JEZH3IM,TRP1232,DRV0001,PAS0210,RSV0EO1EQXRZI,reservation_created,active,Ariana,Manouba,Ariana → Manouba,6.9,2,1,Économique,2025-01-01 15:29:38,2025-01-01 05:00:00,2025-01-01 18:45:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Aziz Khelifi,Ilyes Dali
EVTOOQNADLZI9,TRP2486,DRV0042,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sousse,Djerba,Sousse → Djerba,27.8,4,0,Premium,2025-01-01 15:30:00,2025-01-01 15:30:00,2025-01-05 19:30:00,2025,1,1,15,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Hedi Bouazizi,Pas de passager
EVTV83MCYMU0Z,TRP1940,DRV0056,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Zarzis,Sfax → Zarzis,22.4,3,0,Premium,2025-01-01 16:00:00,2025-01-01 16:00:00,2025-01-09 18:50:00,2025,1,1,16,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Ilyes Khelifi,Pas de passager
EVTFPG5WDFR8V,TRP0789,DRV0036,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Mahdia,Kairouan,Mahdia → Kairouan,12.1,3,0,Standard,2025-01-01 16:00:00,2025-01-01 16:00:00,2025-01-09 18:55:00,2025,1,1,16,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Hedi Ben Youssef,Pas de passager
EVTZNCQ1OFP2S,TRP2452,DRV0026,PAS0035,RSVJJJHS26VM6,reservation_created,active,Gafsa,Kebili,Gafsa → Kebili,9.1,2,1,Économique,2025-01-01 16:05:09,2025-01-01 11:00:00,2025-01-02 05:35:00,2025,1,1,16,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Mariem Trabelsi,Ilyes Mansouri
EVTZA1XC5N012,TRP0488,DRV0006,PAS0320,RSV1OPPA3OJEI,reservation_created,active,Ben Arous,Tunis,Ben Arous → Tunis,10.5,3,1,Standard,2025-01-01 16:35:08,2025-01-01 04:00:00,2025-01-09 23:15:00,2025,1,1,16,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Mouna Kouki m,Sami Khelifi
EVT8IG4OVD343,TRP2483,DRV0027,PAS0331,RSV194XCW50IX,reservation_created,active,Gafsa,Ben Arous,Gafsa → Ben Arous,25.8,2,1,Premium,2025-01-01 16:43:47,2025-01-01 07:00:00,2025-01-07 17:05:00,2025,1,1,16,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Ahmed Ferjani,Sarra Ben Ali
EVT63L952A768,TRP1021,DRV0030,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Ben Arous,Mahdia,Ben Arous → Mahdia,19.3,3,0,Standard,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-03 10:20:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Bilel Chaabane,Pas de passager
EVTL83K88RHOE,TRP0082,DRV0048,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Kebili,Beja → Kebili,17.4,3,0,Standard,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-03 20:20:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Ilyes Bouslama,Pas de passager
EVTD6ARYGYZI7,TRP1820,DRV0046,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Hammamet,Kairouan → Hammamet,12.1,2,0,Standard,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-07 23:55:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Youssef Masmoudi,Pas de passager
EVT2GRX6A990B,TRP2281,DRV0050,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Mahdia,Sfax → Mahdia,5.0,2,0,Économique,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-13 08:35:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Wassim Dali,Pas de passager
EVTB8NHOJ7H42,TRP2191,DRV0037,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Jendouba,Beja,Jendouba → Beja,5.0,3,0,Économique,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-03 04:15:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Aziz Guezguez,Pas de passager
EVTNJCGWCD9JC,TRP0260,DRV0008,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Manouba,Ariana,Manouba → Ariana,15.5,3,0,Standard,2025-01-01 17:00:00,2025-01-01 17:00:00,2025-01-11 17:35:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Youssef Karray,Pas de passager
EVTDCOH5WYZMO,TRP0433,DRV0041,PAS0307,RSVARB45OCEYJ,reservation_created,active,Gafsa,Beja,Gafsa → Beja,12.5,3,1,Standard,2025-01-01 17:07:57,2025-01-01 14:00:00,2025-01-01 19:55:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Eya Bouazizi,Mouna Khelifi
EVTAOW8LI8R7V,TRP2331,DRV0052,PAS0130,RSVF28TCK90BE,reservation_created,active,Nabeul,Ariana,Nabeul → Ariana,5.3,4,2,Économique,2025-01-01 17:16:44,2025-01-01 11:25:00,2025-01-09 13:25:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Youssef Khelifi,Khalil Ferjani
EVT2OOATYYXZ9,TRP0916,DRV0019,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gafsa,Mahdia,Gafsa → Mahdia,25.3,4,0,Premium,2025-01-01 17:20:00,2025-01-01 17:20:00,2025-01-21 17:20:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Skander Kouki m,Pas de passager
EVTD4ZYP88MNQ,TRP0689,DRV0007,PAS0396,RSVSZHFFBR1IU,reservation_created,active,Gabes,Tunis,Gabes → Tunis,12.2,3,1,Standard,2025-01-01 17:31:33,2025-01-01 11:00:00,2025-01-03 09:15:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Ameni Trabelsi,Asma Souissi
EVTQS4BH1JTLQ,TRP2413,DRV0022,PAS0063,RSVE6CATQ1JWG,reservation_created,active,Sfax,Ariana,Sfax → Ariana,15.1,3,1,Standard,2025-01-01 17:40:41,2025-01-01 04:00:00,2025-01-02 05:40:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Asma Zouari,Rim Karray
EVTTWV6TYVQ0U,TRP0433,DRV0041,PAS0425,RSV1DD2N0NHCB,reservation_created,active,Gafsa,Beja,Gafsa → Beja,12.5,3,1,Standard,2025-01-01 17:41:25,2025-01-01 14:00:00,2025-01-01 19:55:00,2025,1,1,17,1,T1,January,Wednesday,2,1,2025-01-01,Après-midi,Eya Bouazizi,Eya Zouari
EVTJF8RQCVMKC,TRP0987,DRV0051,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gabes,Hammamet,Gabes → Hammamet,26.8,3,0,Premium,2025-01-01 18:00:00,2025-01-01 18:00:00,2025-01-13 08:20:00,2025,1,1,18,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Rim Karray,Pas de passager
EVTVM4YLHGO1K,TRP0728,DRV0037,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Hammamet,Sfax → Hammamet,16.2,3,0,Standard,2025-01-01 18:00:00,2025-01-01 18:00:00,2025-01-08 10:25:00,2025,1,1,18,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Aziz Guezguez,Pas de passager
EVTGIP3V2Z7EX,TRP0433,DRV0041,PAS0007,RSVKGZ1AJJJ33,reservation_created,active,Gafsa,Beja,Gafsa → Beja,12.5,3,1,Standard,2025-01-01 18:22:24,2025-01-01 14:00:00,2025-01-01 19:55:00,2025,1,1,18,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Eya Bouazizi,Ines Kouki m
EVTG7C0Q6ULH3,TRP0238,DRV0034,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Ben Arous,Manouba,Ben Arous → Manouba,11.9,4,0,Standard,2025-01-01 19:00:00,2025-01-01 19:00:00,2025-01-08 08:10:00,2025,1,1,19,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Mariem Bouslama,Pas de passager
EVTM767JEZ24W,TRP0130,DRV0032,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Bizerte,Ben Arous,Bizerte → Ben Arous,18.8,4,0,Standard,2025-01-01 19:25:00,2025-01-01 19:25:00,2025-01-22 07:25:00,2025,1,1,19,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Wassim Souissi,Pas de passager
EVTSJDN2ZW42N,TRP2138,DRV0030,PAS0415,RSVXXPXRGE0D8,reservation_created,active,Gafsa,Sousse,Gafsa → Sousse,26.2,3,1,Premium,2025-01-01 19:33:33,2025-01-01 11:00:00,2025-01-06 21:25:00,2025,1,1,19,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Bilel Chaabane,Mehdi Souissi
EVTJ7XA4EK4UK,TRP1973,DRV0013,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gafsa,Sousse,Gafsa → Sousse,26.6,4,0,Premium,2025-01-01 20:00:00,2025-01-01 20:00:00,2025-01-04 14:05:00,2025,1,1,20,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Rim Bouazizi,Pas de passager
EVTW1MKDWVM7A,TRP0125,DRV0029,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gafsa,Kairouan,Gafsa → Kairouan,18.3,3,0,Standard,2025-01-01 20:00:00,2025-01-01 20:00:00,2025-01-16 18:10:00,2025,1,1,20,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Hedi Karray,Pas de passager
EVTPTUEDN3JZ3,TRP0397,DRV0059,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gabes,Beja,Gabes → Beja,5.5,2,0,Économique,2025-01-01 20:00:00,2025-01-01 20:00:00,2025-01-15 18:25:00,2025,1,1,20,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Eya Gharbi,Pas de passager
EVT8RQOV2IRPG,TRP2191,DRV0037,PAS0371,RSVSB1IPFK834,reservation_created,active,Jendouba,Beja,Jendouba → Beja,5.0,3,1,Économique,2025-01-01 20:49:40,2025-01-01 17:00:00,2025-01-03 04:15:00,2025,1,1,20,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Aziz Guezguez,Skander Ben Youssef
EVT842QYVTQNK,TRP1324,DRV0048,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Jendouba,Beja,Jendouba → Beja,13.1,4,0,Standard,2025-01-01 21:00:00,2025-01-01 21:00:00,2025-01-18 12:05:00,2025,1,1,21,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Ilyes Bouslama,Pas de passager
EVTKLI92S2E6L,TRP1862,DRV0004,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Jendouba,Djerba,Jendouba → Djerba,19.2,2,0,Standard,2025-01-01 21:00:00,2025-01-01 21:00:00,2025-01-06 20:30:00,2025,1,1,21,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Mouna Souissi,Pas de passager
EVTSO6AXUWRIE,TRP0246,DRV0030,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Manouba,Beja,Manouba → Beja,19.5,4,0,Standard,2025-01-01 21:00:00,2025-01-01 21:00:00,2025-01-18 09:25:00,2025,1,1,21,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Bilel Chaabane,Pas de passager
EVTLYV16ZHZ3E,TRP0056,DRV0056,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Bizerte,Ben Arous,Bizerte → Ben Arous,24.5,3,0,Premium,2025-01-01 21:00:00,2025-01-01 21:00:00,2025-01-10 07:25:00,2025,1,1,21,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Ilyes Khelifi,Pas de passager
EVTN74FY5115Z,TRP0811,DRV0024,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kebili,Beja,Kebili → Beja,15.3,2,0,Standard,2025-01-01 21:00:00,2025-01-01 21:00:00,2025-01-04 03:50:00,2025,1,1,21,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Mouna Dali,Pas de passager
EVT5S0IPLWRTH,TRP0388,DRV0029,PAS0438,RSVTQ81MBWCGH,reservation_created,active,Mahdia,Manouba,Mahdia → Manouba,23.5,3,1,Premium,2025-01-01 21:13:35,2025-01-01 10:00:00,2025-01-03 21:25:00,2025,1,1,21,1,T1,January,Wednesday,2,1,2025-01-01,Soir,Hedi Karray,Asma Saidi
EVTNAQ2DS3EDU,TRP1191,DRV0026,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Hammamet,Sfax → Hammamet,15.2,4,0,Standard,2025-01-01 22:00:00,2025-01-01 22:00:00,2025-01-04 18:40:00,2025,1,1,22,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Mariem Trabelsi,Pas de passager
EVTQMGJ96ZE6E,TRP0204,DRV0059,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Djerba,Kairouan → Djerba,23.8,3,0,Premium,2025-01-01 22:00:00,2025-01-01 22:00:00,2025-01-09 22:10:00,2025,1,1,22,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Eya Gharbi,Pas de passager
EVTFU58TO5G4B,TRP2393,DRV0042,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Zarzis,Tozeur,Zarzis → Tozeur,7.6,3,0,Économique,2025-01-01 22:00:00,2025-01-01 22:00:00,2025-01-04 07:30:00,2025,1,1,22,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Hedi Bouazizi,Pas de passager
EVT8M6NZDCBBB,TRP1630,DRV0008,PAS0256,RSVF7GPMH2TSN,reservation_created,active,Gabes,Sfax,Gabes → Sfax,19.4,2,1,Standard,2025-01-01 22:52:03,2025-01-01 01:00:00,2025-01-02 20:00:00,2025,1,1,22,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Youssef Karray,Bilel Ben Ali
EVT2QN5N1XJ8G,TRP1525,DRV0009,PAS0217,RSVUPUKFF24VJ,reservation_created,active,Sfax,Gafsa,Sfax → Gafsa,15.7,2,1,Standard,2025-01-01 22:59:28,2025-01-01 15:00:00,2025-01-02 07:00:00,2025,1,1,22,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Asma Dali,Wassim Saidi
EVT5B967EW1Z6,TRP2456,DRV0050,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Zarzis,Kairouan → Zarzis,26.7,3,0,Premium,2025-01-01 23:00:00,2025-01-01 23:00:00,2025-01-03 17:20:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Wassim Dali,Pas de passager
EVTQS57WC8MMF,TRP0461,DRV0017,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Djerba,Kebili,Djerba → Kebili,19.1,3,0,Standard,2025-01-01 23:00:00,2025-01-01 23:00:00,2025-01-05 07:25:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Ameni Kouki m,Pas de passager
EVTPFJMP9KHZA,TRP0082,DRV0048,PAS0313,RSVRZRX1RAEXU,reservation_created,active,Beja,Kebili,Beja → Kebili,17.4,3,2,Standard,2025-01-01 23:17:26,2025-01-01 17:00:00,2025-01-03 20:20:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Ilyes Bouslama,Mouna Ben Ali
EVTWGU6BMHCAM,TRP0689,DRV0007,PAS0289,RSV90QPKFIXI3,reservation_created,active,Gabes,Tunis,Gabes → Tunis,12.2,3,1,Standard,2025-01-01 23:18:43,2025-01-01 11:00:00,2025-01-03 09:15:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Ameni Trabelsi,Bilel Souissi
EVTR69D341QSX,TRP0388,DRV0029,PAS0195,RSVZN7Q6DE7UA,reservation_cancelled,cancelled,Mahdia,Manouba,Mahdia → Manouba,23.5,3,-1,Premium,2025-01-01 23:24:56,2025-01-01 10:00:00,2025-01-03 21:25:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Hedi Karray,Skander Ben Youssef
EVT4PN1QY8ECV,TRP0082,DRV0048,PAS0461,RSVJR9LY6PSF1,reservation_created,active,Beja,Kebili,Beja → Kebili,17.4,3,1,Standard,2025-01-01 23:41:32,2025-01-01 17:00:00,2025-01-03 20:20:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Ilyes Bouslama,Ilyes Kouki m
EVTO0KDZJUZHI,TRP0930,DRV0029,PAS0438,RSVE12ZA9M84Y,reservation_created,active,Ariana,Tozeur,Ariana → Tozeur,27.7,3,1,Premium,2025-01-01 23:55:29,2025-01-01 00:40:00,2025-01-05 10:40:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Hedi Karray,Asma Saidi
EVTLJ5FXR1GS9,TRP2413,DRV0022,PAS0009,RSVGAR6WLK634,reservation_created,active,Sfax,Ariana,Sfax → Ariana,15.1,3,1,Standard,2025-01-01 23:56:17,2025-01-01 04:00:00,2025-01-02 05:40:00,2025,1,1,23,1,T1,January,Wednesday,2,1,2025-01-01,Nuit,Asma Zouari,Khalil Souissi
EVT2U4PX19QUP,TRP0689,DRV0007,PAS0165,RSVG161XVEUAA,reservation_created,active,Gabes,Tunis,Gabes → Tunis,12.2,3,1,Standard,2025-01-02 00:10:22,2025-01-01 11:00:00,2025-01-03 09:15:00,2025,1,2,0,1,T1,January,Thursday,3,1,2025-01-02,Nuit,Ameni Trabelsi,Eya Souissi
