event_id,event_type,event_ts,trip_id,trip_publish_ts,trip_departure_ts,departure_city,destination_city,driver_id,driver_name,passenger_id,passenger_name,price_per_seat,seats_total,seats_change,reservation_id,reservation_status
EVTSJDN2ZW42N,reservation_created,2025-01-01 19:33:33,TRP2138,2025-01-01 11:00:00,2025-01-06 21:25:00,Gafsa,Sousse,DRV0030,Bilel Chaabane,PAS0415,Mehdi Souissi,26.2,3,1,RSVXXPXRGE0D8,active
EVTJ7XA4EK4UK,trip_published,2025-01-01 20:00:00,TRP1973,2025-01-01 20:00:00,2025-01-04 14:05:00,Gafsa,Sousse,DRV0013,Rim Bouazizi,,,26.6,4,0,,
EVTW1MKDWVM7A,trip_published,2025-01-01 20:00:00,TRP0125,2025-01-01 20:00:00,2025-01-16 18:10:00,Gafsa,Kairouan,DRV0029,Hedi Karray,,,18.3,3,0,,
EVTPTUEDN3JZ3,trip_published,2025-01-01 20:00:00,TRP0397,2025-01-01 20:00:00,2025-01-15 18:25:00,Gabes,Beja,DRV0059,Eya Gharbi,,,5.5,2,0,,
EVT8RQOV2IRPG,reservation_created,2025-01-01 20:49:40,TRP2191,2025-01-01 17:00:00,2025-01-03 04:15:00,Jendouba,Beja,DRV0037,Aziz Guezguez,PAS0371,Skander Ben Youssef,5.0,3,1,RSVSB1IPFK834,active
EVT842QYVTQNK,trip_published,2025-01-01 21:00:00,TRP1324,2025-01-01 21:00:00,2025-01-18 12:05:00,Jendouba,Beja,DRV0048,Ilyes Bouslama,,,13.1,4,0,,
EVTKLI92S2E6L,trip_published,2025-01-01 21:00:00,TRP1862,2025-01-01 21:00:00,2025-01-06 20:30:00,Jendouba,Djerba,DRV0004,Mouna Souissi,,,19.2,2,0,,
EVTSO6AXUWRIE,trip_published,2025-01-01 21:00:00,TRP0246,2025-01-01 21:00:00,2025-01-18 09:25:00,Manouba,Beja,DRV0030,Bilel Chaabane,,,19.5,4,0,,
EVTLYV16ZHZ3E,trip_published,2025-01-01 21:00:00,TRP0056,2025-01-01 21:00:00,2025-01-10 07:25:00,Bizerte,Ben Arous,DRV0056,Ilyes Khelifi,,,24.5,3,0,,
EVTN74FY5115Z,trip_published,2025-01-01 21:00:00,TRP0811,2025-01-01 21:00:00,2025-01-04 03:50:00,Kebili,Beja,DRV0024,Mouna Dali,,,15.3,2,0,,
EVT5S0IPLWRTH,reservation_created,2025-01-01 21:13:35,TRP0388,2025-01-01 10:00:00,2025-01-03 21:25:00,Mahdia,Manouba,DRV0029,Hedi Karray,PAS0438,Asma Saidi,23.5,3,1,RSVTQ81MBWCGH,active
EVTNAQ2DS3EDU,trip_published,2025-01-01 22:00:00,TRP1191,2025-01-01 22:00:00,2025-01-04 18:40:00,Sfax,Hammamet,DRV0026,Mariem Trabelsi,,,15.2,4,0,,
EVTQMGJ96ZE6E,trip_published,2025-01-01 22:00:00,TRP0204,2025-01-01 22:00:00,2025-01-09 22:10:00,Kairouan,Djerba,DRV0059,Eya Gharbi,,,23.8,3,0,,
EVTFU58TO5G4B,trip_published,2025-01-01 22:00:00,TRP2393,2025-01-01 22:00:00,2025-01-04 07:30:00,Zarzis,Tozeur,DRV0042,Hedi Bouazizi,,,7.6,3,0,,
EVT8M6NZDCBBB,reservation_created,2025-01-01 22:52:03,TRP1630,2025-01-01 01:00:00,2025-01-02 20:00:00,Gabes,Sfax,DRV0008,Youssef Karray,PAS0256,Bilel Ben Ali,19.4,2,1,RSVF7GPMH2TSN,active
EVT2QN5N1XJ8G,reservation_created,2025-01-01 22:59:28,TRP1525,2025-01-01 15:00:00,2025-01-02 07:00:00,Sfax,Gafsa,DRV0009,Asma Dali,PAS0217,Wassim Saidi,15.7,2,1,RSVUPUKFF24VJ,active
EVT5B967EW1Z6,trip_published,2025-01-01 23:00:00,TRP2456,2025-01-01 23:00:00,2025-01-03 17:20:00,Kairouan,Zarzis,DRV0050,Wassim Dali,,,26.7,3,0,,
EVTQS57WC8MMF,trip_published,2025-01-01 23:00:00,TRP0461,2025-01-01 23:00:00,2025-01-05 07:25:00,Djerba,Kebili,DRV0017,Ameni Kouki m,,,19.1,3,0,,
EVTPFJMP9KHZA,reservation_created,2025-01-01 23:17:26,TRP0082,2025-01-01 17:00:00,2025-01-03 20:20:00,Beja,Kebili,DRV0048,Ilyes Bouslama,PAS0313,Mouna Ben Ali,17.4,3,2,RSVRZRX1RAEXU,active
EVTWGU6BMHCAM,reservation_created,2025-01-01 23:18:43,TRP0689,2025-01-01 11:00:00,2025-01-03 09:15:00,Gabes,Tunis,DRV0007,Ameni Trabelsi,PAS0289,Bilel Souissi,12.2,3,1,RSV90QPKFIXI3,active
EVTR69D341QSX,reservation_cancelled,2025-01-01 23:24:56,TRP0388,2025-01-01 10:00:00,2025-01-03 21:25:00,Mahdia,Manouba,DRV0029,Hedi Karray,PAS0195,Skander Ben Youssef,23.5,3,-1,RSVZN7Q6DE7UA,cancelled
EVT4PN1QY8ECV,reservation_created,2025-01-01 23:41:32,TRP0082,2025-01-01 17:00:00,2025-01-03 20:20:00,Beja,Kebili,DRV0048,Ilyes Bouslama,PAS0461,Ilyes Kouki m,17.4,3,1,RSVJR9LY6PSF1,active
EVTO0KDZJUZHI,reservation_created,2025-01-01 23:55:29,TRP0930,2025-01-01 00:40:00,2025-01-05 10:40:00,Ariana,Tozeur,DRV0029,Hedi Karray,PAS0438,Asma Saidi,27.7,3,1,RSVE12ZA9M84Y,active
EVTLJ5FXR1GS9,reservation_created,2025-01-01 23:56:17,TRP2413,2025-01-01 04:00:00,2025-01-02 05:40:00,Sfax,Ariana,DRV0022,Asma Zouari,PAS0009,Khalil Souissi,15.1,3,1,RSVGAR6WLK634,active
EVT2U4PX19QUP,reservation_created,2025-01-02 00:10:22,TRP0689,2025-01-01 11:00:00,2025-01-03 09:15:00,Gabes,Tunis,DRV0007,Ameni Trabelsi,PAS0165,Eya Souissi,12.2,3,1,RSVG161XVEUAA,active
EVTIW0GYAA3M3,reservation_created,2025-01-02 00:12:08,TRP0930,2025-01-01 00:40:00,2025-01-05 10:40:00,Ariana,Tozeur,DRV0029,Hedi Karray,PAS0062,Ameni Chaabane,27.7,3,1,RSVYVCWWSSFTQ,active
EVTMZXCBZT9BR,reservation_created,2025-01-02 00:22:26,TRP0388,2025-01-01 10:00:00,2025-01-03 21:25:00,Mahdia,Manouba,DRV0029,Hedi Karray,PAS0487,Wassim Zouari,23.5,3,1,RSVACMMF62547,active
EVTUO997MRK84,reservation_created,2025-01-02 00:33:59,TRP1021,2025-01-01 17:00:00,2025-01-03 10:20:00,Ben Arous,Mahdia,DRV0030,Bilel Chaabane,PAS0295,Nour Ferjani,19.3,3,1,RSVE6DG4HMAZR,active
EVTEZCHBJIH7B,reservation_created,2025-01-02 02:16:32,TRP2452,2025-01-01 11:00:00,2025-01-02 05:35:00,Gafsa,Kebili,DRV0026,Mariem Trabelsi,PAS0233,Youssef Mansouri,9.1,2,1,RSV96H6I6BSNK,active
EVTWL86PENHQQ,reservation_created,2025-01-02 03:02:12,TRP1021,2025-01-01 17:00:00,2025-01-03 10:20:00,Ben Arous,Mahdia,DRV0030,Bilel Chaabane,PAS0189,Eya Zouari,19.3,3,1,RSVM3XJS12QFA,active
EVTP8RF4WON6F,trip_published,2025-01-02 03:15:00,TRP0513,2025-01-02 03:15:00,2025-01-05 08:15:00,Beja,Tunis,DRV0017,Ameni Kouki m,,,12.2,2,0,,
EVTNKJSQRUVGA,reservation_created,2025-01-02 03:20:13,TRP0845,2025-01-01 08:20:00,2025-01-02 15:20:00,Hammamet,Sfax,DRV0032,Wassim Souissi,PAS0003,Ahmed Zouari,15.5,4,1,RSV4ZIB80S3M7,active
EVTQZU0Z2QWUK,reservation_created,2025-01-02 04:23:29,TRP1525,2025-01-01 15:00:00,2025-01-02 07:00:00,Sfax,Gafsa,DRV0009,Asma Dali,PAS0463,Khalil Trabelsi,15.7,2,1,RSV95T2QZKCTS,active
EVT5XE7LV2UP4,reservation_created,2025-01-02 05:26:33,TRP0811,2025-01-01 21:00:00,2025-01-04 03:50:00,Kebili,Beja,DRV0024,Mouna Dali,PAS0479,Mariem Mansouri,15.3,2,1,RSVI1XT6P2BX5,active
EVTGW2A8U9VP0,reservation_created,2025-01-02 05:49:18,TRP0130,2025-01-01 19:25:00,2025-01-22 07:25:00,Bizerte,Ben Arous,DRV0032,Wassim Souissi,PAS0415,Mehdi Souissi,18.8,4,1,RSVQF6Z6B95WM,active
EVT15CE6NNS3G,reservation_created,2025-01-02 06:17:11,TRP0461,2025-01-01 23:00:00,2025-01-05 07:25:00,Djerba,Kebili,DRV0017,Ameni Kouki m,PAS0186,Sarra Khelifi,19.1,3,1,RSV73A14X784M,active
EVTYWDDGM4G3S,reservation_created,2025-01-02 07:21:56,TRP1985,2025-01-01 12:30:00,2025-01-03 18:30:00,Bizerte,Nabeul,DRV0023,Khalil Masmoudi,PAS0414,Aziz Bouazizi,22.2,3,1,RSVYHUMO4K0V8,active
EVT60NI10IBA9,reservation_created,2025-01-02 08:08:01,TRP1533,2025-01-01 00:00:00,2025-01-13 14:10:00,Kebili,Hammamet,DRV0026,Mariem Trabelsi,PAS0245,Ines Guezguez,25.7,4,1,RSVT74AU2AECZ,active
EVTFYAZPQV6UU,reservation_created,2025-01-02 08:17:50,TRP0284,2025-01-01 07:00:00,2025-01-10 04:30:00,Jendouba,Monastir,DRV0014,Mouna Bouslama,PAS0255,Mehdi Zouari,12.2,3,1,RSVMNM28WFYEG,active
EVT7SJ9029NQN,reservation_created,2025-01-02 08:59:44,TRP2191,2025-01-01 17:00:00,2025-01-03 04:15:00,Jendouba,Beja,DRV0037,Aziz Guezguez,PAS0425,Eya Zouari,5.0,3,2,RSV3XMDJA5TN6,active
EVTFM9U9HLKWW,reservation_created,2025-01-02 09:30:10,TRP2191,2025-01-01 17:00:00,2025-01-03 04:15:00,Jendouba,Beja,DRV0037,Aziz Guezguez,PAS0438,Asma Saidi,5.0,3,1,RSV5VNJUPJC6P,active
EVT6N1RWU1ESE,trip_published,2025-01-02 09:45:00,TRP0373,2025-01-02 09:45:00,2025-01-07 21:45:00,Mahdia,Kairouan,DRV0053,Khalil Khelifi,,,18.2,4,0,,
EVTFU9QP4BTGD,reservation_created,2025-01-02 10:09:19,TRP1973,2025-01-01 20:00:00,2025-01-04 14:05:00,Gafsa,Sousse,DRV0013,Rim Bouazizi,PAS0376,Sarra Zouari,26.6,4,1,RSVT7YXJNRT9R,active
EVTY6YV0916PJ,trip_published,2025-01-02 10:25:00,TRP1809,2025-01-02 10:25:00,2025-01-20 13:25:00,Kebili,Beja,DRV0011,Bilel Jebali,,,9.7,4,0,,
EVT8QZA9GL4B7,reservation_created,2025-01-02 10:42:08,TRP0314,2025-01-01 09:00:00,2025-01-04 08:45:00,Ariana,Tunis,DRV0030,Bilel Chaabane,PAS0036,Eya Bouazizi,11.7,4,1,RSVGLBVCR7ZUA,active
EVTWRXD56FVDR,reservation_created,2025-01-02 10:57:04,TRP0402,2025-01-01 03:00:00,2025-01-10 12:20:00,Sfax,Hammamet,DRV0054,Ameni Mansouri,PAS0095,Youssef Chaabane,12.4,3,1,RSV7RTHQRH822,active
EVTDWGOXOXQQR,reservation_created,2025-01-02 11:22:29,TRP2106,2025-01-01 02:00:00,2025-01-11 18:45:00,Mahdia,Nabeul,DRV0012,Ameni Bouslama,PAS0229,Eya Bouslama,10.2,3,1,RSVKYHL5X97MK,active
EVTOJ0PNEPBGH,reservation_created,2025-01-02 11:26:06,TRP0388,2025-01-01 10:00:00,2025-01-03 21:25:00,Mahdia,Manouba,DRV0029,Hedi Karray,PAS0059,Khalil Trabelsi,23.5,3,1,RSVW66Y0QCTMM,active
EVTB26VP3EHWF,reservation_cancelled,2025-01-02 11:58:07,TRP2191,2025-01-01 17:00:00,2025-01-03 04:15:00,Jendouba,Beja,DRV0037,Aziz Guezguez,PAS0371,Skander Ben Youssef,5.0,3,-1,RSVSB1IPFK834,cancelled
EVTGBK2XWGH71,reservation_created,2025-01-02 12:18:06,TRP0473,2025-01-01 11:00:00,2025-01-03 20:00:00,Nabeul,Ariana,DRV0041,Eya Bouazizi,PAS0022,Skander Souissi,5.0,2,1,RSVVRLTYT3V6L,active
EVTHXR9J2PXL8,reservation_created,2025-01-02 12:21:47,TRP1135,2025-01-01 02:00:00,2025-01-02 13:45:00,Gafsa,Jendouba,DRV0016,Sami Chaabane,PAS0193,Ameni Hammami,11.4,4,1,RSVW57KM3FDTP,active
EVT3WRZ4EMR5P,reservation_created,2025-01-02 12:25:30,TRP1462,2025-01-01 06:00:00,2025-01-03 09:55:00,Bizerte,Gabes,DRV0019,Skander Kouki m,PAS0243,Asma Gharbi,8.7,2,1,RSVXUYHZ82AAJ,active
EVT3YA6SAW1V9,reservation_created,2025-01-02 12:34:09,TRP0845,2025-01-01 08:20:00,2025-01-02 15:20:00,Hammamet,Sfax,DRV0032,Wassim Souissi,PAS0454,Mouna Souissi,15.5,4,1,RSV5JKTX3PD3X,active
EVT0O55ECB11P,reservation_created,2025-01-02 12:50:32,TRP2393,2025-01-01 22:00:00,2025-01-04 07:30:00,Zarzis,Tozeur,DRV0042,Hedi Bouazizi,PAS0308,Eya Karray,7.6,3,1,RSVX0JDYKYK02,active
EVTTP5CH3SVG7,trip_published,2025-01-02 13:30:00,TRP0364,2025-01-02 13:30:00,2025-01-03 13:30:00,Tunis,Sfax,DRV0034,Mariem Bouslama,,,14.5,3,0,,
EVTI520JMIUYY,reservation_created,2025-01-02 14:11:03,TRP0845,2025-01-01 08:20:00,2025-01-02 15:20:00,Hammamet,Sfax,DRV0032,Wassim Souissi,PAS0435,Skander Ferjani,15.5,4,1,RSV4LZJ9NDLZR,active
EVTXTPDTHOO4O,reservation_created,2025-01-02 15:24:43,TRP0364,2025-01-02 13:30:00,2025-01-03 13:30:00,Tunis,Sfax,DRV0034,Mariem Bouslama,PAS0172,Nour Karray,14.5,3,1,RSV5VZLLLWK6Z,active
EVT9N7EBYY86N,reservation_created,2025-01-02 15:55:56,TRP0789,2025-01-01 16:00:00,2025-01-09 18:55:00,Mahdia,Kairouan,DRV0036,Hedi Ben Youssef,PAS0122,Mehdi Trabelsi,12.1,3,1,RSV5KW9U47XG1,active
EVT50G7FV7N3X,reservation_created,2025-01-02 15:59:41,TRP2456,2025-01-01 23:00:00,2025-01-03 17:20:00,Kairouan,Zarzis,DRV0050,Wassim Dali,PAS0320,Sami Khelifi,26.7,3,1,RSVN03PJGPKE9,active
EVTB4EZBN8H8S,trip_published,2025-01-02 16:25:00,TRP2097,2025-01-02 16:25:00,2025-01-21 17:25:00,Tozeur,Mahdia,DRV0050,Wassim Dali,,,22.3,2,0,,
EVTI93E4UYBX2,reservation_created,2025-01-02 16:25:12,TRP1437,2025-01-01 03:00:00,2025-01-04 05:15:00,Monastir,Mahdia,DRV0012,Ameni Bouslama,PAS0019,Ines Ben Youssef,10.2,3,1,RSVQ8V3OEJD7K,active
EVTESVTYJICVR,reservation_created,2025-01-02 16:43:08,TRP0022,2025-01-01 01:00:00,2025-01-08 06:25:00,Jendouba,Manouba,DRV0016,Sami Chaabane,PAS0470,Sarra Jebali,21.1,2,2,RSVF0FKAIEZAD,active
EVT0186HAM8R1,reservation_created,2025-01-02 17:08:18,TRP2486,2025-01-01 15:30:00,2025-01-05 19:30:00,Sousse,Djerba,DRV0042,Hedi Bouazizi,PAS0075,Sarra Jebali,27.8,4,1,RSV4XO396WQ59,active
EVT07EC9GI2KU,reservation_created,2025-01-02 17:23:06,TRP1985,2025-01-01 12:30:00,2025-01-03 18:30:00,Bizerte,Nabeul,DRV0023,Khalil Masmoudi,PAS0426,Sarra Chaabane,22.2,3,1,RSVZQRPVRZJUW,active
EVTPT2AH3SMFE,reservation_created,2025-01-02 17:42:39,TRP0314,2025-01-01 09:00:00,2025-01-04 08:45:00,Ariana,Tunis,DRV0030,Bilel Chaabane,PAS0382,Mariem Khelifi,11.7,4,1,RSVFC4VG9Z2AB,active
EVTZXRQ0WPBMW,reservation_created,2025-01-02 18:51:00,TRP0314,2025-01-01 09:00:00,2025-01-04 08:45:00,Ariana,Tunis,DRV0030,Bilel Chaabane,PAS0036,Eya Bouazizi,11.7,4,1,RSVY2XBVG42H5,active
EVTJHN4TQGERB,reservation_created,2025-01-02 18:54:38,TRP1191,2025-01-01 22:00:00,2025-01-04 18:40:00,Sfax,Hammamet,DRV0026,Mariem Trabelsi,PAS0366,Wassim Guezguez,15.2,4,1,RSVURHWZOGHHF,active
EVTG8YNTFO6CY,reservation_created,2025-01-02 19:01:49,TRP1012,2025-01-01 02:00:00,2025-01-10 09:15:00,Mahdia,Hammamet,DRV0021,Sami Ben Ali,PAS0297,Mouna Gharbi,10.3,2,1,RSVDAHXRWY8PZ,active
EVTKO3SDGU6SX,reservation_created,2025-01-02 19:01:50,TRP1973,2025-01-01 20:00:00,2025-01-04 14:05:00,Gafsa,Sousse,DRV0013,Rim Bouazizi,PAS0260,Sami Bouslama,26.6,4,1,RSVMV45HCTTZ4,active
EVTHITPHOFJST,reservation_created,2025-01-02 19:50:57,TRP1809,2025-01-02 10:25:00,2025-01-20 13:25:00,Kebili,Beja,DRV0011,Bilel Jebali,PAS0061,Wassim Chaabane,9.7,4,1,RSVMCHZ1DDTAM,active
EVTHNGPDEHEYR,reservation_created,2025-01-02 20:08:33,TRP0589,2025-01-01 10:00:00,2025-01-04 19:50:00,Ariana,Hammamet,DRV0023,Khalil Masmoudi,PAS0194,Asma Guezguez,6.0,4,2,RSVEOJRBLB81X,active
EVTSCBZ95ZN6D,trip_published,2025-01-02 20:20:00,TRP0165,2025-01-02 20:20:00,2025-01-18 21:20:00,Manouba,Gafsa,DRV0007,Ameni Trabelsi,,,25.5,3,0,,
EVTFUE7ZEMXNG,reservation_created,2025-01-02 20:45:47,TRP1021,2025-01-01 17:00:00,2025-01-03 10:20:00,Ben Arous,Mahdia,DRV0030,Bilel Chaabane,PAS0252,Youssef Guezguez,19.3,3,1,RSVAP2E0R4HA3,active
EVTBUYYZU05Z4,trip_published,2025-01-02 21:25:00,TRP1776,2025-01-02 21:25:00,2025-01-18 03:25:00,Zarzis,Mahdia,DRV0041,Eya Bouazizi,,,17.9,4,0,,
EVTL7UE6F2SRB,reservation_created,2025-01-02 22:45:04,TRP1191,2025-01-01 22:00:00,2025-01-04 18:40:00,Sfax,Hammamet,DRV0026,Mariem Trabelsi,PAS0208,Sarra Saidi,15.2,4,1,RSVTIIEJ3N91B,active
EVTO1PWEYF5G5,reservation_created,2025-01-02 23:09:30,TRP0513,2025-01-02 03:15:00,2025-01-05 08:15:00,Beja,Tunis,DRV0017,Ameni Kouki m,PAS0416,Ines Jebali,12.2,2,1,RSV7CP2KQI3B8,active
EVT0JRM0XWUZK,reservation_created,2025-01-02 23:30:31,TRP0905,2025-01-01 02:00:00,2025-01-07 07:35:00,Kebili,Mahdia,DRV0009,Asma Dali,PAS0195,Skander Ben Youssef,21.6,4,1,RSVRBMY7OX9R0,active
EVTERBIGFZF3R,reservation_created,2025-01-02 23:31:53,TRP1180,2025-01-01 06:00:00,2025-01-17 13:10:00,Gafsa,Ben Arous,DRV0059,Eya Gharbi,PAS0062,Ameni Chaabane,27.7,3,1,RSVROEZ7PH0FW,active
EVTCRYQI3P2RM,reservation_created,2025-01-02 23:59:36,TRP1809,2025-01-02 10:25:00,2025-01-20 13:25:00,Kebili,Beja,DRV0011,Bilel Jebali,PAS0493,Hedi Khelifi,9.7,4,1,RSV6IJNCCL7B3,active
EVTV9QAPGG7R9,reservation_created,2025-01-03 00:43:48,TRP0905,2025-01-01 02:00:00,2025-01-07 07:35:00,Kebili,Mahdia,DRV0009,Asma Dali,PAS0316,Sarra Hammami,21.6,4,1,RSVX9JAC9LO8M,active
EVT2LQUN5CJ2M,reservation_created,2025-01-03 01:05:20,TRP0373,2025-01-02 09:45:00,2025-01-07 21:45:00,Mahdia,Kairouan,DRV0053,Khalil Khelifi,PAS0360,Ines Guezguez,18.2,4,2,RSVHX0ZUDQJ3D,active
EVTEZNCZF4LPC,reservation_created,2025-01-03 01:57:11,TRP0461,2025-01-01 23:00:00,2025-01-05 07:25:00,Djerba,Kebili,DRV0017,Ameni Kouki m,PAS0210,Ilyes Dali,19.1,3,2,RSV8W7NBV72IQ,active
EVTEQOCFKRZJ2,reservation_cancelled,2025-01-03 02:03:42,TRP1462,2025-01-01 06:00:00,2025-01-03 09:55:00,Bizerte,Gabes,DRV0019,Skander Kouki m,PAS0243,Asma Gharbi,8.7,2,-1,RSVXUYHZ82AAJ,cancelled
EVT48X5BGOM2A,reservation_created,2025-01-03 02:07:51,TRP2456,2025-01-01 23:00:00,2025-01-03 17:20:00,Kairouan,Zarzis,DRV0050,Wassim Dali,PAS0440,Ahmed Souissi,26.7,3,1,RSVXLKV97ICP5,active
EVT37BB2MIRT6,reservation_created,2025-01-03 02:07:54,TRP1437,2025-01-01 03:00:00,2025-01-04 05:15:00,Monastir,Mahdia,DRV0012,Ameni Bouslama,PAS0130,Khalil Ferjani,10.2,3,1,RSVN8HY48NCSR,active
EVT6DZT2D8YYJ,reservation_created,2025-01-03 03:03:42,TRP0314,2025-01-01 09:00:00,2025-01-04 08:45:00,Ariana,Tunis,DRV0030,Bilel Chaabane,PAS0206,Wassim Khelifi,11.7,4,1,RSV425ICD0LSF,active
EVTUJKMC31OS3,reservation_created,2025-01-03 03:08:28,TRP0373,2025-01-02 09:45:00,2025-01-07 21:45:00,Mahdia,Kairouan,DRV0053,Khalil Khelifi,PAS0260,Sami Bouslama,18.2,4,1,RSVDY30RYY3D3,active
EVTM0T2QUSV9U,reservation_created,2025-01-03 04:05:02,TRP0789,2025-01-01 16:00:00,2025-01-09 18:55:00,Mahdia,Kairouan,DRV0036,Hedi Ben Youssef,PAS0410,Skander Chaabane,12.1,3,1,RSVFU8A5W5NJL,active
EVTIHZ8EEKC8U,trip_published,2025-01-03 04:10:00,TRP0296,2025-01-03 04:10:00,2025-01-20 14:10:00,Zarzis,Mahdia,DRV0047,Hedi Karray,,,20.4,4,0,,
EVT48G5X1RTWF,trip_published,2025-01-03 06:15:00,TRP1334,2025-01-03 06:15:00,2025-01-06 09:15:00,Tunis,Gafsa,DRV0057,Sami Bouazizi,,,10.7,2,0,,
EVTKQ929K17HE,reservation_created,2025-01-03 06:44:19,TRP1973,2025-01-01 20:00:00,2025-01-04 14:05:00,Gafsa,Sousse,DRV0013,Rim Bouazizi,PAS0216,Nour Souissi,26.6,4,1,RSVN6IJ3QVVOX,active
EVT62HWB5UWU8,reservation_created,2025-01-03 07:47:53,TRP2584,2025-01-01 11:00:00,2025-01-12 13:10:00,Sfax,Manouba,DRV0035,Youssef Guezguez,PAS0470,Sarra Jebali,22.1,3,1,RSVU8KU1YR914,active
EVTO3N9YGLO9Q,reservation_created,2025-01-03 08:06:37,TRP2486,2025-01-01 15:30:00,2025-01-05 19:30:00,Sousse,Djerba,DRV0042,Hedi Bouazizi,PAS0466,Asma Dali,27.8,4,1,RSVI92FEQUOC8,active
EVTMI4WRA9HVO,reservation_created,2025-01-03 09:13:20,TRP1940,2025-01-01 16:00:00,2025-01-09 18:50:00,Sfax,Zarzis,DRV0056,Ilyes Khelifi,PAS0432,Skander Saidi,22.4,3,1,RSV0S312H139J,active
EVTFPD1ZQ8LBZ,reservation_created,2025-01-03 09:46:15,TRP1196,2025-01-01 07:00:00,2025-01-11 19:40:00,Tunis,Beja,DRV0054,Ameni Mansouri,PAS0055,Mariem Souissi,14.3,3,1,RSVGT0JSRLFXJ,active
EVTWM0U4AL3EH,reservation_created,2025-01-03 10:11:05,TRP1706,2025-01-01 11:00:00,2025-01-15 19:05:00,Manouba,Ariana,DRV0039,Sami Guezguez,PAS0214,Eya Zouari,11.4,2,1,RSVY5L3CV6AF3,active
EVTE7T7UAEVQE,reservation_created,2025-01-03 11:17:21,TRP1334,2025-01-03 06:15:00,2025-01-06 09:15:00,Tunis,Gafsa,DRV0057,Sami Bouazizi,PAS0168,Wassim Khelifi,10.7,2,1,RSVOZS6E4GQGW,active
EVTF72X8OGIEO,reservation_created,2025-01-03 11:28:11,TRP0364,2025-01-02 13:30:00,2025-01-03 13:30:00,Tunis,Sfax,DRV0034,Mariem Bouslama,PAS0303,Ilyes Trabelsi,14.5,3,1,RSV9KDUDPE0CT,active
EVTR9JI0QNEU6,reservation_created,2025-01-03 11:32:18,TRP0558,2025-01-01 11:20:00,2025-01-10 17:20:00,Zarzis,Mahdia,DRV0026,Mariem Trabelsi,PAS0300,Khalil Dali,21.5,4,1,RSVWG6RYDQ3ML,active
EVTEGJ8IAJDGE,reservation_created,2025-01-03 11:38:47,TRP0364,2025-01-02 13:30:00,2025-01-03 13:30:00,Tunis,Sfax,DRV0034,Mariem Bouslama,PAS0127,Nour Khelifi,14.5,3,1,RSVBSRXO5Q5IG,active
EVTVENLKW5DOU,reservation_created,2025-01-03 12:00:15,TRP1973,2025-01-01 20:00:00,2025-01-04 14:05:00,Gafsa,Sousse,DRV0013,Rim Bouazizi,PAS0031,Eya Kouki m,26.6,4,1,RSV3ASFUIHYJB,active
EVTCO77A086AL,reservation_created,2025-01-03 12:53:38,TRP0513,2025-01-02 03:15:00,2025-01-05 08:15:00,Beja,Tunis,DRV0017,Ameni Kouki m,PAS0213,Asma Hammami,12.2,2,1,RSV9JNK5UXRJE,active
EVT4P7WJXFB15,reservation_created,2025-01-03 14:11:47,TRP0905,2025-01-01 02:00:00,2025-01-07 07:35:00,Kebili,Mahdia,DRV0009,Asma Dali,PAS0407,Aziz Gharbi,21.6,4,1,RSVVP2WM8CFHT,active
EVT85DXSO111M,reservation_created,2025-01-03 14:44:09,TRP1985,2025-01-01 12:30:00,2025-01-03 18:30:00,Bizerte,Nabeul,DRV0023,Khalil Masmoudi,PAS0098,Ilyes Karray,22.2,3,1,RSVNA36U4S2I0,active
EVT24BX2144VW,trip_published,2025-01-03 14:50:00,TRP1920,2025-01-03 14:50:00,2025-01-08 18:50:00,Hammamet,Beja,DRV0018,Mouna Masmoudi,,,16.5,4,0,,
EVTAM9YQE1EC6,reservation_created,2025-01-03 15:41:47,TRP2584,2025-01-01 11:00:00,2025-01-12 13:10:00,Sfax,Manouba,DRV0035,Youssef Guezguez,PAS0394,Youssef Hammami,22.1,3,1,RSV349GUMVC2Q,active
EVTI540HE8VWM,reservation_created,2025-01-03 16:37:10,TRP2243,2025-01-01 12:00:00,2025-01-12 12:50:00,Beja,Manouba,DRV0014,Mouna Bouslama,PAS0374,Skander Guezguez,28.7,3,1,RSVQQYI82GWS5,active
EVTZ7F638ZKRG,trip_published,2025-01-03 16:45:00,TRP0650,2025-01-03 16:45:00,2025-01-17 00:45:00,Manouba,Monastir,DRV0036,Hedi Ben Youssef,,,17.6,2,0,,
EVTQ8B2D4732G,reservation_created,2025-01-03 16:46:56,TRP1862,2025-01-01 21:00:00,2025-01-06 20:30:00,Jendouba,Djerba,DRV0004,Mouna Souissi,PAS0292,Ilyes Khelifi,19.2,2,1,RSV9P5IGFBEO5,active
EVTMDEQJWWN36,reservation_created,2025-01-03 17:24:45,TRP0811,2025-01-01 21:00:00,2025-01-04 03:50:00,Kebili,Beja,DRV0024,Mouna Dali,PAS0175,Youssef Ben Ali,15.3,2,1,RSVTGIYG9GKEK,active
EVT6NED256PGL,reservation_created,2025-01-03 18:07:06,TRP1706,2025-01-01 11:00:00,2025-01-15 19:05:00,Manouba,Ariana,DRV0039,Sami Guezguez,PAS0161,Eya Masmoudi,11.4,2,1,RSVL354UYIKSV,active
